ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,BUFFER,WARD - LOW,WARD - HIGH
3209,ACTIVE,102,E,2300,2342,N,MAPLEWOOD,AVE,,N,1.0,1.0
887,ACTIVE,383,O,1209,1253,W,BARRY,AVE,,Y,32.0,32.0
2610,ACTIVE,383,E,3800,3898,N,JANSSEN,AVE,,N,44.0,44.0
4906,ACTIVE,62,O,4601,4657,N,DAMEN,AVE,,Y,47.0,47.0
4106,ACTIVE,448,O,6301,6345,N,CAMPBELL,AVE,,N,50.0,50.0
3181,ACTIVE,34,O,4801,4859,S,SPRINGFIELD,AVE,,N,14.0,14.0
3726,ACTIVE,102,E,2500,2538,W,SHAKESPEARE,AVE,,N,1.0,1.0
2659,ACTIVE,72,O,6101,6159,S,KEATING,AVE,,N,13.0,13.0
12450,ACTIVE,2240,O,2901,2999,N,KILPATRICK,AVE,,N,31.0,31.0
12442,ACTIVE,2221,E,6432,6498,W,DICKENS,AVE,,N,36.0,36.0
5761,ACTIVE,375,O,6501,6515,N,WINCHESTER,AVE,,N,50.0,50.0
4454,RESCINDED,1272,O,2201,2229,N,DRAKE,AVE,,N,35.0,35.0
6272,ACTIVE,19,E,5900,5968,W,RICE,ST,,N,29.0,29.0
6630,ACTIVE,159,O,9515,9557,S,NORMAL,AVE,,N,21.0,21.0
12575,ACTIVE,2244,O,1401,1499,W,16TH,ST,,N,25.0,25.0
6464,ACTIVE,154,O,1701,1799,W,CORTLAND,ST,,Y,32.0,32.0
2380,ACTIVE,280,E,6200,6254,N,OAKLEY,AVE,,N,50.0,50.0
7211,ACTIVE,170,E,11630,11698,S,OAKLEY,AVE,,N,19.0,19.0
3261,ACTIVE,5,E,802,842,S,MAY,ST,,N,25.0,25.0
7333,ACTIVE,1537,E,6602,6698,S,VERNON,AVE,,N,20.0,20.0
774,RESCINDED,20,O,7301,7357,W,BRYN MAWR,AVE,,N,41.0,41.0
839,ACTIVE,92,E,4638,4656,N,CAMPBELL,AVE,,N,47.0,47.0
978,RESCINDED,185,E,2728,2744,W,41ST,ST,,N,12.0,12.0
2303,ACTIVE,22,E,5448,5464,N,NORDICA,AVE,,N,41.0,41.0
12563,ACTIVE,2247,O,1301,1335,S,CLAREMONT,AVE,,N,28.0,28.0
1212,ACTIVE,383,O,3301,3399,N,HALSTED,ST,,Y,44.0,44.0
6999,ACTIVE,1512,E,3412,3436,W,HARRISON,ST,,N,24.0,24.0
2675,ACTIVE,171,E,4600,4644,N,KEDZIE,AVE,,Y,33.0,33.0
5285,ACTIVE,488,O,11601,11659,S,LAFAYETTE,AVE,,N,34.0,34.0
6554,ACTIVE,56,O,1201,1263,W,PRATT,BLVD,,N,49.0,49.0
12566,ACTIVE,2246,E,1900,1998,S,LEAVITT,ST,,N,25.0,25.0
5209,ACTIVE,41,O,7401,7467,W,GREGORY,ST,,N,41.0,41.0
1974,ACTIVE,114,E,3240,3242,W,IRVING PARK,RD,,N,33.0,33.0
12621,ACTIVE,2278,E,8600,8698,S,HONORE,ST,,N,21.0,21.0
12622,ACTIVE,2278,O,8601,8699,S,HONORE,ST,,N,21.0,21.0
4089,ACTIVE,107,O,4703,4759,N,BERNARD,ST,,N,33.0,33.0
3477,ACTIVE,1414,E,2600,2698,E,74TH,ST,,N,7.0,7.0
7347,ACTIVE,1540,E,1234,1298,W,21ST,ST,,N,25.0,25.0
582,ACTIVE,57,E,3000,3098,E,78TH,ST,,N,7.0,7.0
8331,ACTIVE,1796,O,6401,6449,S,NORMANDY,AVE,,N,23.0,23.0
3750,ACTIVE,383,E,3700,3798,N,PINE GROVE,AVE,,Y,46.0,46.0
6394,ACTIVE,214,O,1101,1105,W,79TH,ST,,N,17.0,17.0
96,ACTIVE,102,E,1800,1832,N,DAMEN,AVE,,Y,32.0,32.0
6490,ACTIVE,143,O,1017,1055,W,LILL,AVE,,N,43.0,43.0
5219,ACTIVE,77,O,7911,7955,S,HALSTED,ST,,N,17.0,17.0
6215,ACTIVE,383,O,3501,3599,N,RACINE,AVE,,N,44.0,44.0
2515,ACTIVE,341,O,6301,6349,W,MONTROSE,AVE,,Y,38.0,38.0
5455,RESCINDED,424,E,3400,3498,N,HARDING,AVE,,N,30.0,30.0
12623,ACTIVE,56,E,6400,6400,N,SHERIDAN,RD,,N,49.0,49.0
12625,ACTIVE,56,O,6415,6415,N,SHERIDAN,RD,,N,49.0,49.0
8631,ACTIVE,56,E,6500,6934,N,SHERIDAN,RD,,N,49.0,49.0
5895,ACTIVE,270,E,1500,1558,N,MONTICELLO,AVE,,N,26.0,26.0
4158,ACTIVE,1221,O,2735,2747,W,ALTGELD,ST,,N,1.0,1.0
8605,ACTIVE,56,O,6501,6935,N,SHERIDAN,RD,,N,49.0,49.0
6389,ACTIVE,138,O,6135,6199,W,53RD,ST,,N,23.0,23.0
2321,ACTIVE,82,O,3033,3053,W,NORTH,AVE,,Y,26.0,26.0
6294,ACTIVE,143,O,1801,1899,N,SHEFFIELD,AVE,,N,43.0,43.0
12624,ACTIVE,56,O,6401,6401,N,SHERIDAN,RD,,N,49.0,49.0
1823,ACTIVE,536,O,901,999,W,37TH,ST,,N,11.0,11.0
12633,ACTIVE,2277,O,7747,7753,S,COLES,AVE,,N,7.0,7.0
7859,ACTIVE,1654,O,7901,7999,S,DOBSON,AVE,,N,8.0,8.0
12632,ACTIVE,2276,O,7501,7559,S,PRAIRIE,AVE,,N,6.0,6.0
3859,ACTIVE,921,O,805,811,W,WEED,ST,,N,2.0,2.0
12630,ACTIVE,2274,O,101,199,S,WHIPPLE,ST,,N,28.0,28.0
4725,ACTIVE,383,O,801,899,W,ALDINE,AVE,,N,44.0,44.0
4190,ACTIVE,102,O,2113,2143,N,MAPLEWOOD,AVE,,N,1.0,1.0
7605,ACTIVE,1130,E,1200,1298,W,MONTROSE,AVE,,Y,46.0,46.0
880,ACTIVE,383,E,400,498,W,BARRY,AVE,,Y,44.0,44.0
12627,ACTIVE,2277,E,7746,7754,S,COLES,AVE,,N,7.0,7.0
13590,ACTIVE,102,O,2201,2201,W,ARMITAGE,AVE,,Y,32.0,32.0
7858,ACTIVE,1654,E,7900,7998,S,DOBSON,AVE,,N,8.0,8.0
12628,ACTIVE,2275,O,3801,3899,W,WEST END,AVE,,N,28.0,28.0
2442,ACTIVE,264,O,4705,4765,N,MILWAUKEE,AVE,,Y,45.0,45.0
6163,RESCINDED,22,E,5516,5530,N,NEVA,AVE,,N,41.0,41.0
5710,ACTIVE,41,O,5501,5569,N,OLCOTT,AVE,,N,41.0,41.0
12634,ACTIVE,2275,E,3800,3898,W,WEST END,AVE,,N,28.0,28.0
3272,ACTIVE,157,E,2900,2936,S,THROOP,ST,,N,11.0,11.0
4586,ACTIVE,51,E,4900,4998,W,WALTON,ST,,N,37.0,37.0
2703,ACTIVE,341,O,4103,4159,N,NARRAGANSETT,AVE,,Y,38.0,38.0
12629,ACTIVE,2274,E,100,198,S,WHIPPLE,ST,,N,28.0,28.0
1340,ACTIVE,19,E,5834,5840,W,FILLMORE,ST,,N,29.0,29.0
12626,ACTIVE,1620,E,2450,2456,W,BIRCHWOOD,AVE,,N,50.0,50.0
6685,ACTIVE,143,O,2101,2159,N,LINCOLN,AVE,,Y,43.0,43.0
12411,RESCINDED,2225,E,2900,2922,W,43RD,ST,,N,15.0,15.0
3469,ACTIVE,168,E,900,998,N,HERMITAGE,AVE,,N,1.0,1.0
1472,ACTIVE,5,O,805,841,S,CARPENTER,ST,,N,25.0,25.0
12631,ACTIVE,2276,E,7500,7558,S,PRAIRIE,AVE,,N,6.0,6.0
8309,RESCINDED,1757,E,3002,3012,W,21ST,PL,,N,24.0,24.0
4229,ACTIVE,383,O,3001,3099,N,CLIFTON,AVE,,N,44.0,44.0
5554,ACTIVE,161,O,10315,10359,S,WOOD,ST,,N,19.0,19.0
7092,ACTIVE,328,O,3801,3899,W,79TH,PL,,N,18.0,18.0
535,RESCINDED,228,O,3213,3255,W,62ND,PL,,N,23.0,23.0
6046,ACTIVE,149,O,111,155,N,MASON,AVE,,N,29.0,29.0
7899,ACTIVE,1618,O,4311,4351,N,OAKLEY,AVE,,Y,47.0,47.0
8283,ACTIVE,1730,E,4534,4598,W,60TH,ST,,N,13.0,13.0
12771,ACTIVE,2297,O,435,459,W,HOBBIE,ST,,N,27.0,27.0
12765,ACTIVE,1748,E,3730,3738,S,HOMAN,AVE,,N,12.0,12.0
5268,ACTIVE,848,O,6201,6299,S,KOLMAR,AVE,,N,13.0,13.0
7155,ACTIVE,142,O,1701,1763,N,SEDGWICK,ST,,N,43.0,43.0
6019,ACTIVE,101,O,5101,5159,N,LOTUS,AVE,,N,45.0,45.0
12772,ACTIVE,2297,E,434,452,W,OAK,ST,,N,27.0,27.0
6339,ACTIVE,920,E,4500,4598,W,62ND,ST,,N,13.0,13.0
1523,ACTIVE,16,O,3435,3457,E,114TH,ST,,Y,10.0,10.0
4766,ACTIVE,43,O,2801,2899,W,FARRAGUT,AVE,,N,40.0,40.0
5587,ACTIVE,29,E,5436,5448,S,MEADE,AVE,,N,23.0,23.0
2131,ACTIVE,114,O,4309,4345,N,HARDING,AVE,,N,39.0,39.0
7544,ACTIVE,107,E,4600,4698,N,DRAKE,AVE,,N,33.0,33.0
12770,ACTIVE,2230,O,2931,2959,W,POPE JOHN PAUL II,DR,,N,15.0,15.0
13794,ACTIVE,441,E,3500,3558,S,HERMITAGE,AVE,,N,12.0,12.0
5120,ACTIVE,38,O,5001,5015,S,KARLOV,AVE,,N,14.0,14.0
3892,ACTIVE,143,O,757,777,W,DIVERSEY,PKWY,,Y,43.0,43.0
5858,ACTIVE,19,O,801,899,N,LAVERGNE,AVE,,N,37.0,37.0
10749,ACTIVE,2009,O,1479,1559,N,CLYBOURN,AVE,,N,27.0,2.0
7085,ACTIVE,57,O,2801,2837,E,76TH,PL,,N,7.0,7.0
12766,ACTIVE,1748,O,3731,3739,S,HOMAN,AVE,,N,12.0,12.0
2939,ACTIVE,846,E,1200,1212,W,SUPERIOR,ST,,N,27.0,27.0
6254,ACTIVE,586,O,4133,4155,W,ROSCOE,ST,,N,30.0,30.0
12773,ACTIVE,2297,O,1001,1019,N,CLEVELAND,AVE,,N,27.0,27.0
12767,ACTIVE,2288,O,9301,9399,S,SANGAMON,ST,,N,21.0,21.0
5440,ACTIVE,383,O,3401,3499,N,JANSSEN,AVE,,N,44.0,44.0
6565,ACTIVE,383,E,3400,3498,N,RACINE,AVE,,N,44.0,44.0
5262,ACTIVE,345,O,5601,5699,S,KOLMAR,AVE,,N,13.0,13.0
5046,ACTIVE,43,E,5242,5252,N,WASHTENAW,AVE,,N,40.0,40.0
2270,ACTIVE,29,O,5435,5447,S,MEADE,AVE,,N,23.0,23.0
2493,ACTIVE,270,E,1420,1458,N,MONTICELLO,AVE,,N,26.0,26.0
2972,ACTIVE,1086,E,7100,7198,S,TALMAN,AVE,,N,18.0,18.0
12769,ACTIVE,2230,E,2930,2946,W,POPE JOHN PAUL II,DR,,N,15.0,15.0
275,ACTIVE,159,O,501,525,W,97TH,ST,,N,21.0,21.0
11751,ACTIVE,102,E,2300,2398,N,CAMPBELL,AVE,,N,1.0,1.0
12763,ACTIVE,2288,E,9300,9398,S,SANGAMON,ST,,N,21.0,21.0
7653,ACTIVE,1618,E,4300,4398,N,BELL,AVE,,N,47.0,47.0
2349,ACTIVE,223,E,1500,1558,W,NORWOOD,ST,,N,48.0,48.0
9808,ACTIVE,1188,E,4100,4182,W,NELSON,ST,,N,31.0,31.0
12888,ACTIVE,2314,E,4500,4598,W,SCHUBERT,AVE,,N,31.0,31.0
12887,ACTIVE,2315,O,5201,5299,W,ALTGELD,ST,,N,31.0,31.0
3378,ACTIVE,383,E,1500,1598,W,ROSCOE,ST,,N,44.0,44.0
10191,ACTIVE,1867,O,4581,4699,S,HAMLIN,AVE,,N,14.0,14.0
7251,ACTIVE,1573,E,4400,4498,S,ALBANY,AVE,,N,14.0,14.0
12945,ACTIVE,2183,E,1600,1698,N,MOODY,AVE,,N,29.0,29.0
12943,ACTIVE,2235,O,101,199,S,ABERDEEN,ST,,N,25.0,25.0
12941,ACTIVE,2319,E,6100,6132,S,GREEN,ST,,N,16.0,16.0
6249,ACTIVE,383,O,1301,1399,W,ROSCOE,ST,,N,44.0,44.0
6184,ACTIVE,20,O,5701,5711,N,NOTTINGHAM,AVE,,N,41.0,41.0
12953,ACTIVE,2183,O,1601,1699,N,MOODY,AVE,,N,29.0,29.0
12952,ACTIVE,2321,E,1626,1718,S,NEWBERRY,AVE,,N,25.0,25.0
4258,ACTIVE,1433,E,6100,6198,S,UNIVERSITY,AVE,,N,20.0,20.0
12951,ACTIVE,2235,E,4,38,N,ABERDEEN,ST,,N,25.0,27.0
6481,ACTIVE,383,E,3200,3242,N,LINCOLN,AVE,,Y,32.0,47.0
12691,RESCINDED,2289,O,5801,5899,N,MULLIGAN,AVE,,N,45.0,45.0
4972,ACTIVE,428,O,8539,8599,S,HOUSTON,AVE,,N,10.0,10.0
986,ACTIVE,34,E,3834,3898,W,46TH,ST,,N,14.0,14.0
2637,RESCINDED,922,O,4401,4499,S,KARLOV,AVE,,N,14.0,14.0
8295,ACTIVE,168,O,2001,2099,W,DIVISION,ST,,Y,1.0,1.0
12901,ACTIVE,2308,O,2001,2099,W,53RD,PL,,N,16.0,16.0
875,RESCINDED,164,E,5536,5540,W,BALMORAL,AVE,,N,45.0,45.0
6732,ACTIVE,546,O,2801,2899,S,SPRINGFIELD,AVE,,N,22.0,22.0
6266,ACTIVE,280,O,2301,2343,W,ROSEMONT,AVE,,N,50.0,50.0
5252,ACTIVE,95,E,3100,3146,N,KIMBALL,AVE,,N,35.0,35.0
12646,ACTIVE,2281,E,4200,4210,W,59TH,ST,,N,13.0,13.0
307,ACTIVE,383,O,701,799,W,ADDISON,ST,,Y,46.0,46.0
12647,ACTIVE,2286,O,2351,2355,W,56TH,ST,,N,15.0,15.0
4250,ACTIVE,1189,E,400,498,W,SUPERIOR,ST,,N,42.0,42.0
3330,ACTIVE,644,E,9400,9498,S,RHODES,AVE,,N,9.0,9.0
8107,ACTIVE,22,E,7300,7358,W,BRYN MAWR,AVE,,N,41.0,41.0
506,ACTIVE,1434,O,1001,1099,E,62ND,ST,,N,20.0,20.0
4600,ACTIVE,109,O,2001,2099,W,COULTER,ST,,N,25.0,25.0
2479,ACTIVE,110,E,5340,5364,N,MONT CLARE,AVE,,N,41.0,41.0
3391,ACTIVE,65,E,1654,1732,W,ROSEHILL,DR,,N,40.0,40.0
188,ACTIVE,613,O,11501,11699,S,ASHLAND,AVE,,N,34.0,34.0
13553,ACTIVE,43,E,5226,5254,N,CAMPBELL,AVE,,N,40.0,40.0
12644,ACTIVE,1851,O,3401,3503,N,KEDZIE,AVE,,N,35.0,35.0
6691,ACTIVE,383,O,3461,3499,N,BROADWAY,,,Y,46.0,46.0
12902,ACTIVE,2308,E,2000,2098,W,53RD,PL,,N,16.0,16.0
1374,ACTIVE,935,E,3500,3558,S,FRANCISCO,AVE,,N,12.0,12.0
7285,ACTIVE,142,O,299,301,W,NORTH,AVE,,Y,27.0,27.0
2960,ACTIVE,14,E,7200,7322,W,TALCOTT,AVE,,N,41.0,41.0
12650,ACTIVE,2079,E,3300,3398,N,MAJOR,AVE,,N,36.0,36.0
1371,ACTIVE,43,E,5200,5258,N,FRANCISCO,AVE,,N,40.0,40.0
1705,ACTIVE,855,O,11201,11257,S,WALLACE,ST,,N,34.0,34.0
2409,ACTIVE,5,E,810,850,S,MILLER,ST,,N,25.0,25.0
7992,ACTIVE,1655,E,7600,7698,S,EUCLID,AVE,,N,8.0,8.0
12645,ACTIVE,2079,O,3301,3399,N,MAJOR,AVE,,N,36.0,36.0
342,ACTIVE,951,O,3701,3799,S,ALBANY,AVE,,N,12.0,12.0
12641,ACTIVE,2282,O,7601,7659,S,INDIANA,AVE,,N,6.0,6.0
8335,ACTIVE,1749,O,6767,6799,W,60TH,ST,,N,23.0,23.0
12651,ACTIVE,2220,E,1434,1458,W,123RD,ST,,N,34.0,34.0
6197,ACTIVE,14,O,5805,5843,N,OCONTO,AVE,,N,41.0,41.0
12661,ACTIVE,2283,E,2500,2598,N,KEELER,AVE,,N,31.0,31.0
3349,ACTIVE,832,E,1500,1598,N,RIDGEWAY,AVE,,N,26.0,26.0
7389,ACTIVE,102,E,2138,2156,W,CATON,ST,,N,32.0,32.0
12681,ACTIVE,2282,E,7600,7658,S,INDIANA,AVE,,N,6.0,6.0
4825,ACTIVE,102,O,2601,2699,W,ATTRILL,ST,,N,1.0,1.0
4879,ACTIVE,135,O,7801,7851,S,CONSTANCE,AVE,,N,8.0,8.0
12407,ACTIVE,2224,E,5500,5532,S,CLAREMONT,AVE,,N,15.0,15.0
1113,ACTIVE,143,E,1900,1972,N,FREMONT,ST,,N,43.0,43.0
7569,ACTIVE,1576,O,5301,5399,W,GEORGE,ST,,N,31.0,31.0
13595,ACTIVE,2403,E,2612,2658,S,HAMLIN,AVE,,N,22.0,22.0
1308,ACTIVE,163,E,5900,5946,N,FAIRFIELD,AVE,,N,40.0,40.0
12684,ACTIVE,2293,O,3119,3143,W,37TH,PL,,N,12.0,12.0
12687,ACTIVE,2290,O,701,799,N,SPAULDING,AVE,,N,27.0,27.0
2536,ACTIVE,26,E,1614,1652,N,MERRIMAC,AVE,,N,29.0,29.0
13597,ACTIVE,2403,O,2617,2659,S,HAMLIN,AVE,,N,22.0,22.0
2188,ACTIVE,345,E,5900,5998,S,KENNETH,AVE,,N,13.0,13.0
7600,ACTIVE,1625,E,2500,2598,S,RIDGEWAY,AVE,,N,22.0,22.0
8663,ACTIVE,1836,E,2400,2458,W,40TH,ST,,N,12.0,12.0
5657,ACTIVE,168,O,2301,2347,W,THOMAS,ST,,N,1.0,1.0
12690,ACTIVE,2287,O,4401,4499,N,ALBANY,AVE,,N,33.0,33.0
12686,ACTIVE,2294,E,3400,3598,W,13TH,PL,,N,24.0,24.0
2375,ACTIVE,168,E,1100,1122,N,OAKLEY,BLVD,,N,1.0,1.0
6319,ACTIVE,1503,E,5434,5438,W,WELLINGTON,AVE,,N,31.0,31.0
2803,ACTIVE,231,E,6100,6112,N,ORIOLE,AVE,,N,41.0,41.0
12685,ACTIVE,2291,E,2030,2058,W,34TH,ST,,N,12.0,12.0
5887,ACTIVE,1402,O,9301,9399,S,LONGWOOD,DR,,N,19.0,19.0
4514,ACTIVE,143,O,1801,1875,N,BISSELL,ST,,N,43.0,43.0
1865,ACTIVE,827,E,4200,4298,N,HAZEL,ST,,Y,46.0,46.0
12911,ACTIVE,2239,E,4100,4198,N,KOSTNER,AVE,,N,45.0,45.0
3530,ACTIVE,1374,E,2800,2898,N,NEWLAND,AVE,,N,36.0,36.0
12904,ACTIVE,168,O,1801,1801,W,OHIO,ST,,Y,1.0,1.0
7486,ACTIVE,345,O,5701,5757,S,KILBOURN,AVE,,N,13.0,13.0
12688,ACTIVE,2290,E,700,798,N,SPAULDING,AVE,,N,27.0,27.0
4631,ACTIVE,645,O,9401,9449,S,EBERHART,AVE,,N,9.0,9.0
2366,ACTIVE,383,E,600,698,W,OAKDALE,AVE,,N,44.0,44.0
2358,ACTIVE,20,E,5600,5656,N,NOTTINGHAM,AVE,,N,41.0,41.0
5974,ACTIVE,244,E,1000,1000,N,LAKE SHORE,DR,,Y,42.0,42.0
2915,ACTIVE,121,E,8000,8098,S,STATE,ST,,N,6.0,6.0
12408,ACTIVE,2224,O,5501,5533,S,CLAREMONT,AVE,,N,15.0,15.0
5529,ACTIVE,1000,O,3201,3251,N,MOBILE,AVE,,N,36.0,36.0
4649,RESCINDED,44,O,7401,7457,S,EUCLID,AVE,,N,8.0,8.0
12401,ACTIVE,141,E,4100,4198,N,LOWELL,AVE,,N,45.0,45.0
8645,ACTIVE,1836,O,2401,2459,W,40TH,ST,,N,12.0,12.0
12683,ACTIVE,2292,E,1718,1740,W,33RD,ST,,N,12.0,12.0
3660,RESCINDED,27,O,11001,11043,S,SAWYER,AVE,,N,19.0,19.0
2305,ACTIVE,11,E,5514,5556,S,NORDICA,AVE,,N,23.0,23.0
5303,ACTIVE,56,O,6801,6899,N,GLENWOOD,AVE,,N,49.0,49.0
12682,ACTIVE,2292,O,1701,1745,W,33RD,ST,,N,12.0,12.0
4863,RESCINDED,1287,E,1000,1098,E,61ST,ST,,N,20.0,20.0
12402,ACTIVE,141,O,4101,4199,N,LOWELL,AVE,,N,45.0,45.0
12689,ACTIVE,2287,E,4400,4498,N,ALBANY,AVE,,N,33.0,33.0
12774,ACTIVE,1476,E,700,798,W,15TH,PL,,N,11.0,11.0
7657,ACTIVE,383,O,3701,3799,N,PINE GROVE,AVE,,Y,46.0,46.0
2818,ACTIVE,127,E,7214,7254,N,OVERHILL,AVE,,N,41.0,41.0
12775,ACTIVE,1476,O,701,799,W,15TH,PL,,N,11.0,11.0
12777,ACTIVE,2166,O,2453,2453,W,ARTHUR,AVE,,N,50.0,50.0
4242,ACTIVE,345,O,4301,4325,W,59TH,ST,,N,13.0,13.0
7971,ACTIVE,383,O,3801,3959,N,ASHLAND,AVE,,N,47.0,47.0
12776,ACTIVE,2166,E,2420,2450,W,ARTHUR,AVE,,N,50.0,50.0
5292,ACTIVE,141,O,4015,4055,W,GEORGE,ST,,N,31.0,31.0
12787,ACTIVE,2304,O,5043,5043,S,WESTERN,BLVD,,Y,15.0,15.0
1108,ACTIVE,326,E,4506,4558,N,DRAKE,AVE,,N,33.0,33.0
14154,ACTIVE,282,O,2801,2857,W,38TH,ST,,N,12.0,12.0
1496,RESCINDED,194,O,301,355,W,100TH,ST,,N,9.0,9.0
6595,ACTIVE,591,O,5101,5199,S,MAPLEWOOD,AVE,,N,14.0,14.0
3379,ACTIVE,94,E,4014,4040,W,ROSCOE,ST,,N,30.0,30.0
8229,ACTIVE,1633,O,1101,1143,N,MOZART,ST,,N,26.0,26.0
4408,ACTIVE,143,O,801,857,W,ALTGELD,ST,,N,43.0,43.0
6633,ACTIVE,142,O,421,423,W,WILLOW,ST,,N,43.0,43.0
12779,ACTIVE,2309,O,4801,4899,W,FLETCHER,ST,,N,31.0,31.0
12781,ACTIVE,2310,O,2601,2659,N,PARKSIDE,AVE,,N,30.0,30.0
8036,ACTIVE,143,E,2500,2536,N,LINCOLN,AVE,,Y,43.0,43.0
4907,ACTIVE,12,O,9401,9445,S,DAMEN,AVE,,N,19.0,19.0
416,ACTIVE,198,E,10300,10312,S,CHURCH,ST,,N,19.0,19.0
583,ACTIVE,64,E,38,56,W,78TH,ST,,N,6.0,6.0
3857,ACTIVE,143,O,809,857,W,WEBSTER,AVE,,N,43.0,43.0
12778,ACTIVE,2309,E,4800,4898,W,FLETCHER,ST,,N,31.0,31.0
12794,ACTIVE,341,O,4157,4157,N,MENARD,AVE,,N,38.0,38.0
2730,ACTIVE,1097,E,3202,3204,N,NATOMA,AVE,,N,36.0,36.0
8356,ACTIVE,154,E,1700,1798,N,PAULINA,ST,,Y,32.0,32.0
12780,ACTIVE,2306,O,3801,3855,S,HERMITAGE,AVE,,N,12.0,12.0
7994,ACTIVE,1662,E,9500,9598,S,LAFAYETTE,AVE,,N,21.0,21.0
7045,ACTIVE,326,O,4501,4559,N,ST LOUIS,AVE,,N,33.0,33.0
12785,ACTIVE,2306,E,3814,3844,S,HERMITAGE,AVE,,N,12.0,12.0
5511,ACTIVE,1069,O,101,135,N,KILDARE,AVE,,N,28.0,28.0
12789,ACTIVE,2305,E,5000,5098,W,MONROE,ST,,N,28.0,28.0
2368,ACTIVE,383,E,800,898,W,OAKDALE,AVE,,N,44.0,44.0
7697,ACTIVE,430,O,533,599,E,94TH,ST,,N,9.0,9.0
12791,ACTIVE,2304,O,2361,2397,W,50TH,ST,,N,15.0,15.0
6029,ACTIVE,102,O,2401,2499,W,LYNDALE,ST,,N,1.0,1.0
9585,ACTIVE,1919,O,4113,4131,S,FRANCISCO,AVE,,N,12.0,12.0
12782,ACTIVE,2310,E,2600,2658,N,PARKSIDE,AVE,,N,30.0,30.0
12793,ACTIVE,341,E,4156,4156,N,MAJOR,AVE,,N,38.0,38.0
4232,ACTIVE,155,O,3701,3733,W,CONCORD,PL,,N,26.0,26.0
967,ACTIVE,378,O,2601,2653,W,38TH,ST,,N,12.0,12.0
5113,ACTIVE,976,O,11001,11099,S,HOMEWOOD,AVE,,N,19.0,19.0
12790,ACTIVE,2304,E,2358,2398,W,50TH,PL,,N,15.0,15.0
314,ACTIVE,383,E,1100,1298,W,ADDISON,ST,,Y,44.0,44.0
2087,ACTIVE,357,E,5316,5324,S,HAMILTON,AVE,,N,16.0,16.0
12786,ACTIVE,2304,O,5007,5025,S,WESTERN,BLVD,,Y,15.0,15.0
12783,ACTIVE,2307,O,4911,4957,N,LAWNDALE,AVE,,N,33.0,33.0
2268,ACTIVE,117,O,5545,5567,N,MEADE,AVE,,N,45.0,45.0
3506,RESCINDED,1379,O,7801,7899,S,PAULINA,ST,,N,17.0,17.0
8121,ACTIVE,1756,O,2701,2745,N,MASON,AVE,,N,30.0,30.0
9206,ACTIVE,96,E,2500,2536,N,RICHMOND,ST,,Y,32.0,32.0
12915,ACTIVE,448,E,6300,6322,N,WASHTENAW,AVE,,N,50.0,50.0
12906,ACTIVE,341,O,5601,5699,W,BERTEAU,AVE,,N,38.0,38.0
5705,ACTIVE,83,O,5601,5631,N,OKETO,AVE,,N,41.0,41.0
12905,ACTIVE,341,E,5600,5698,W,BERTEAU,AVE,,N,38.0,38.0
4770,ACTIVE,759,E,2604,2658,W,THOMAS,ST,,N,1.0,1.0
24,ACTIVE,378,O,2501,2559,W,38TH,ST,,N,12.0,12.0
1442,ACTIVE,754,E,9100,9198,S,GREEN,ST,,N,21.0,21.0
3705,ACTIVE,917,E,6500,6558,N,SEELEY,AVE,,N,50.0,50.0
12908,ACTIVE,2294,O,3543,3559,W,13TH,PL,,N,24.0,24.0
53,ACTIVE,142,O,1921,1937,N,CLARK,ST,,Y,43.0,43.0
8567,ACTIVE,244,O,129,129,E,BELLEVUE,PL,,Y,42.0,42.0
4767,ACTIVE,770,O,7101,7199,W,FARRAGUT,AVE,,N,41.0,41.0
12907,ACTIVE,168,E,530,530,N,WOOD,ST,,Y,1.0,1.0
2172,ACTIVE,1268,E,4700,4798,N,KENMORE,AVE,,N,46.0,46.0
12903,ACTIVE,168,O,513,515,N,WOOD,ST,,Y,1.0,1.0
12913,ACTIVE,448,O,6301,6345,N,WASHTENAW,AVE,,N,50.0,50.0
12920,ACTIVE,109,O,2101,2199,W,19TH,ST,,N,25.0,25.0
13601,ACTIVE,2404,O,3201,3299,W,SUNNYSIDE,AVE,,N,33.0,33.0
490,ACTIVE,37,O,3901,3931,W,52ND,ST,,N,23.0,23.0
12919,ACTIVE,2317,O,3501,3551,N,OZARK,AVE,,N,38.0,38.0
12914,ACTIVE,2316,O,2501,2523,E,73RD,PL,,N,7.0,7.0
12910,ACTIVE,2315,E,3020,3058,N,MONTICELLO,AVE,,N,30.0,30.0
4430,ACTIVE,12,O,9201,9299,S,DAMEN,AVE,,N,19.0,19.0
49,ACTIVE,142,E,1760,1764,N,CLARK,ST,,Y,43.0,43.0
12921,ACTIVE,109,E,2100,2198,W,19TH,ST,,N,25.0,25.0
932,RESCINDED,1340,E,2700,2798,W,25TH,ST,,N,12.0,12.0
3092,ACTIVE,383,E,600,698,W,PATTERSON,AVE,,Y,46.0,46.0
7494,ACTIVE,1541,E,1616,1656,W,18TH,PL,,N,25.0,25.0
1381,ACTIVE,135,E,7800,7850,S,CONSTANCE,AVE,,N,8.0,8.0
